Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilpanzeile;Ist 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
04;Kultur und Wissenschaft;0414;Volkshochschule;06 - Summe investive Einzahlungen;37.019;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;123.161;33.000;33.000;33.000;33.000;33.000
04;Kultur und Wissenschaft;0414;Volkshochschule;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;13 - Summe investive Auszahlungen;123.161;33.000;33.000;33.000;33.000;33.000
04;Kultur und Wissenschaft;0414;Volkshochschule;14 - Saldo Investitionstätigkeit;-86.142;-33.000;-33.000;-33.000;-33.000;-33.000
04;Kultur und Wissenschaft;0414;Volkshochschule;15 - Aufnahme von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;18 - Tilgung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0414;Volkshochschule;19 - Gewährung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;06 - Summe investive Einzahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;29.619;68.800;68.800;68.800;68.800;68.800
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;13 - Summe investive Auszahlungen;29.619;68.800;68.800;68.800;68.800;68.800
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;14 - Saldo Investitionstätigkeit;-29.619;-68.800;-68.800;-68.800;-68.800;-68.800
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;15 - Aufnahme von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;18 - Tilgung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0415;Rheinische Musikschule;19 - Gewährung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;3.446;1.000;1.000;1.000;1.000;1.000
04;Kultur und Wissenschaft;0416;Kulturförderung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;05 - Einzahlung sonstige Investitionseinzahlung;6.696;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;06 - Summe investive Einzahlungen;10.142;1.000;1.000;1.000;1.000;1.000
04;Kultur und Wissenschaft;0416;Kulturförderung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;161.795;67.500;67.500;97.500;67.500;67.500
04;Kultur und Wissenschaft;0416;Kulturförderung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;25.000;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;11 - Auszahlung von aktivierbaren Zuwendungen;337.416;241.000;41.000;41.000;41.000;41.000
04;Kultur und Wissenschaft;0416;Kulturförderung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;13 - Summe investive Auszahlungen;499.211;308.500;133.500;138.500;108.500;108.500
04;Kultur und Wissenschaft;0416;Kulturförderung;14 - Saldo Investitionstätigkeit;-489.069;-307.500;-132.500;-137.500;-107.500;-107.500
04;Kultur und Wissenschaft;0416;Kulturförderung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;18 - Tilgung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0416;Kulturförderung;19 - Gewährung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;06 - Summe investive Einzahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;1.384;4.000;4.000;4.000;4.000;4.000
04;Kultur und Wissenschaft;0417;Puppenspiele;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;13 - Summe investive Auszahlungen;1.384;4.000;4.000;4.000;4.000;4.000
04;Kultur und Wissenschaft;0417;Puppenspiele;14 - Saldo Investitionstätigkeit;-1.384;-4.000;-4.000;-4.000;-4.000;-4.000
04;Kultur und Wissenschaft;0417;Puppenspiele;15 - Aufnahme von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;18 - Tilgung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0417;Puppenspiele;19 - Gewährung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;54.916;50.000;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;06 - Summe investive Einzahlungen;54.916;50.000;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;65.188;194.000;276.502;169.000;359.400;359.400
04;Kultur und Wissenschaft;0418;Stadtbibliothek;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;13 - Summe investive Auszahlungen;65.188;194.000;276.502;169.000;359.400;359.400
04;Kultur und Wissenschaft;0418;Stadtbibliothek;14 - Saldo Investitionstätigkeit;-10.272;-144.000;-276.502;-169.000;-359.400;-359.400
04;Kultur und Wissenschaft;0418;Stadtbibliothek;15 - Aufnahme von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;18 - Tilgung von Darlehen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0418;Stadtbibliothek;19 - Gewährung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;2.807;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;06 - Summe investive Einzahlungen;2.807;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;224.391;65.000;89.300;102.137;114.552;83.787
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;10 - Auszahlung für den Erwerb von Finanzanlagen;6.614;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;13 - Summe investive Auszahlungen;231.006;65.000;89.300;102.137;114.552;83.787
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;14 - Saldo Investitionstätigkeit;-228.199;-65.000;-89.300;-102.137;-114.552;-83.787
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;15 - Aufnahme von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;18 - Tilgung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0501;Leistungen nach dem  SGB XII ;19 - Gewährung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;1.642;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;06 - Summe investive Einzahlungen;1.642;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;13 - Summe investive Auszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;14 - Saldo Investitionstätigkeit;1.642;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;15 - Aufnahme von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;18 - Tilgung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0502;Kommunale Leistungen nach dem SGB II ;19 - Gewährung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;06 - Summe investive Einzahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;13 - Summe investive Auszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;14 - Saldo Investitionstätigkeit;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;15 - Aufnahme von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;18 - Tilgung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0503;Weitere soziale Pflichtleistungen;19 - Gewährung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;06 - Summe investive Einzahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;0;233.500;3.000;3.000;3.000
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;13 - Summe investive Auszahlungen;0;0;233.500;3.000;3.000;3.000
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;14 - Saldo Investitionstätigkeit;0;0;-233.500;-3.000;-3.000;-3.000
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;15 - Aufnahme von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;18 - Tilgung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0505;Leistungen n. d. Schwerbehindertenrecht - SGB IX;19 - Gewährung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;06 - Summe investive Einzahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;261;5.000;5.000;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;13 - Summe investive Auszahlungen;261;5.000;5.000;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;14 - Saldo Investitionstätigkeit;-261;-5.000;-5.000;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;15 - Aufnahme von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;18 - Tilgung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0506;Leistungen nach dem Lastenausgleichsgesetz;19 - Gewährung von Darlehen;0;0;0;0;0;0
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;147.698;0;0;0;0;0
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;02 - Einzahlung aus der Veräußerung von Sachanlagen;5.891;0;0;0;0;0
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
