Produktbereich,PB_BEZ,Teilplan,PG_BEZ,Bezirk,Bezeichnung,Teilplanzeile,Ergebnis 2010,Plan 2011,Plan 2012,Plan 2013,Plan 2014,Plan 2015
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,2,Rodenkirchen,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),1876397,1896227,1826161,1940872,1995741,2039581
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,2,Rodenkirchen,22 = ordentliches Jahresergebnis (18 und 21),1876397,1896227,1826161,1940872,1995741,2039581
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,2,Rodenkirchen,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),1876397,1896227,1826161,1940872,1995741,2039581
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,2,Rodenkirchen,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),7896,9976,17213,16973,16973,16973
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,2,Rodenkirchen,28 = Jahresergebnis,1884293,1906203,1843375,1957845,2012714,2056554
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,02 - Zuwendungen und allg. Umlagen,-834611,-2400,-2400,-2400,-2400,-2400
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,03 - sonstige Transfererträge,-500,0,0,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,04 - öffentl.rechtl. Leistungsentgelte,-36462,-52900,-52900,-52900,-52900,-52900
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,06 - Kostenerstattungen und Umlagen,-25396,-15800,-15800,-15800,-15800,-15800
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,07 - sonstige ordentliche Erträge,-48309,-32500,-32000,-32000,-32000,-32000
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,10 = ordentliche Erträge,-945278,-103600,-103100,-103100,-103100,-103100
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,11 - Personalaufwendungen,2417999,2821771,2493532,2734190,2847590,2938505
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,13 - Aufwendungen für Sach- und Dienstleistungen,699601,599798,769390,769390,769390,769390
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,14 - Bilanzielle Abschreibungen,1639,180,1650,1650,1650,1650
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,15 - Transferaufwendungen,497356,12600,12600,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,16 - sonstige ordentl. Aufwendungen,161566,68296,65811,65811,65811,65811
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,17 = ordentliche Aufwendungen,3778162,3502646,3342983,3571041,3684441,3775356
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),2832884,3399046,3239883,3467941,3581341,3672256
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,22 = ordentliches Jahresergebnis (18 und 21),2832884,3399046,3239883,3467941,3581341,3672256
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),2832884,3399046,3239883,3467941,3581341,3672256
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),14235,14391,27097,26748,26748,26748
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,3,Lindenthal,28 = Jahresergebnis,2847118,3413437,3266981,3494690,3608090,3699004
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,02 - Zuwendungen und allg. Umlagen,-1747,-3200,-3200,-3200,-3200,-3200
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,04 - öffentl.rechtl. Leistungsentgelte,-39818,-130700,-130700,-130700,-130700,-130700
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,05 - privatrechtl. Leistungsentgelte,5,0,0,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,06 - Kostenerstattungen und Umlagen,-9340,-13200,-13200,-13200,-13200,-13200
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,07 - sonstige ordentliche Erträge,-5787,-27892,-27292,-27292,-27292,-27292
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,10 = ordentliche Erträge,-56687,-174992,-174392,-174392,-174392,-174392
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,11 - Personalaufwendungen,2419659,3034166,2075475,2276180,2376164,2458549
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,13 - Aufwendungen für Sach- und Dienstleistungen,862012,941553,1137750,1137750,1137750,1137750
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,14 - Bilanzielle Abschreibungen,155,0,16,16,16,16
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,16 - sonstige ordentl. Aufwendungen,54852,67469,67689,67689,67689,67689
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,17 = ordentliche Aufwendungen,3336677,4043188,3280930,3481634,3581618,3664004
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3279990,3868196,3106538,3307242,3407226,3489612
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,22 = ordentliches Jahresergebnis (18 und 21),3279990,3868196,3106538,3307242,3407226,3489612
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3279990,3868196,3106538,3307242,3407226,3489612
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),14144,20127,28186,27813,27813,27813
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,4,Ehrenfeld,28 = Jahresergebnis,3294134,3888323,3134724,3335055,3435040,3517425
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,02 - Zuwendungen und allg. Umlagen,-1222,-300,-300,-300,-300,-300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,07 - sonstige ordentliche Erträge,-11096,-6000,-5400,-5400,-5400,-5400
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,10 = ordentliche Erträge,-12318,-6300,-5700,-5700,-5700,-5700
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,11 - Personalaufwendungen,2052656,2215364,2274033,2493673,2594323,2673844
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,13 - Aufwendungen für Sach- und Dienstleistungen,812475,842698,918410,918410,918410,918410
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,14 - Bilanzielle Abschreibungen,319,0,300,300,300,300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,15 - Transferaufwendungen,3144,2500,3600,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,16 - sonstige ordentl. Aufwendungen,40616,61740,52293,52293,52293,52293
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,17 = ordentliche Aufwendungen,2909210,3122303,3248636,3464676,3565326,3644847
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),2896892,3116003,3242936,3458976,3559626,3639147
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,22 = ordentliches Jahresergebnis (18 und 21),2896892,3116003,3242936,3458976,3559626,3639147
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),2896892,3116003,3242936,3458976,3559626,3639147
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),12167,15539,25341,25004,25004,25004
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,5,Nippes,28 = Jahresergebnis,2909059,3131541,3268277,3483980,3584630,3664151
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,02 - Zuwendungen und allg. Umlagen,0,-200,-200,-200,-200,-200
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,04 - öffentl.rechtl. Leistungsentgelte,-1236,0,0,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,06 - Kostenerstattungen und Umlagen,-2,0,0,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,07 - sonstige ordentliche Erträge,-3276,-2600,-2100,-2100,-2100,-2100
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,10 = ordentliche Erträge,-4514,-2800,-2300,-2300,-2300,-2300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,11 - Personalaufwendungen,1424434,1412398,1671742,1833561,1908232,1967449
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,13 - Aufwendungen für Sach- und Dienstleistungen,502610,578918,584370,584370,584370,584370
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,14 - Bilanzielle Abschreibungen,124,0,77,77,77,77
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,15 - Transferaufwendungen,8000,1800,2000,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,16 - sonstige ordentl. Aufwendungen,26359,33057,36243,36243,36243,36243
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,17 = ordentliche Aufwendungen,1961526,2026173,2294432,2454251,2528922,2588139
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),1957012,2023373,2292132,2451951,2526622,2585839
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,22 = ordentliches Jahresergebnis (18 und 21),1957012,2023373,2292132,2451951,2526622,2585839
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),1957012,2023373,2292132,2451951,2526622,2585839
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),5840,9550,14960,14707,14707,14707
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,6,Chorweiler,28 = Jahresergebnis,1962853,2032923,2307092,2466658,2541329,2600546
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,02 - Zuwendungen und allg. Umlagen,0,-300,-300,-300,-300,-300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,04 - öffentl.rechtl. Leistungsentgelte,-29806,-81800,-81800,-81800,-81800,-81800
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,06 - Kostenerstattungen und Umlagen,-18811,-42200,-42200,-42200,-42200,-42200
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,07 - sonstige ordentliche Erträge,-6643,-14900,-14300,-14300,-14300,-14300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,10 = ordentliche Erträge,-55260,-139200,-138600,-138600,-138600,-138600
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,11 - Personalaufwendungen,2533478,2826454,2760112,3026661,3154987,3258991
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,13 - Aufwendungen für Sach- und Dienstleistungen,987638,864190,1117720,1117720,1117720,1117720
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,14 - Bilanzielle Abschreibungen,522,0,522,522,522,522
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,15 - Transferaufwendungen,2750,2000,2200,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,16 - sonstige ordentl. Aufwendungen,70099,79701,79719,79719,79719,79719
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,17 = ordentliche Aufwendungen,3594487,3772345,3960273,4224622,4352948,4456952
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3539227,3633146,3821673,4086022,4214348,4318352
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,22 = ordentliches Jahresergebnis (18 und 21),3539227,3633146,3821673,4086022,4214348,4318352
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3539227,3633146,3821673,4086022,4214348,4318352
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),12959,17189,26642,26293,26293,26293
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,7,Porz,28 = Jahresergebnis,3552186,3650335,3848315,4112315,4240642,4344645
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,02 - Zuwendungen und allg. Umlagen,0,-300,-300,-300,-300,-300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,04 - öffentl.rechtl. Leistungsentgelte,-16462,-35000,-35000,-35000,-35000,-35000
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,07 - sonstige ordentliche Erträge,-9812,-6700,-6100,-6100,-6100,-6100
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,10 = ordentliche Erträge,-26274,-42000,-41400,-41400,-41400,-41400
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,11 - Personalaufwendungen,2168987,2283190,2301798,2523640,2627710,2710975
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,13 - Aufwendungen für Sach- und Dienstleistungen,840878,904250,946170,946170,946170,946170
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,14 - Bilanzielle Abschreibungen,151,200,266,266,266,266
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,15 - Transferaufwendungen,11800,1000,1500,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,16 - sonstige ordentl. Aufwendungen,47714,54867,58690,58690,58690,58690
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,17 = ordentliche Aufwendungen,3069530,3243507,3308423,3528766,3632835,3716100
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),3043256,3201507,3267023,3487366,3591436,3674700
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,22 = ordentliches Jahresergebnis (18 und 21),3043256,3201507,3267023,3487366,3591436,3674700
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),3043256,3201507,3267023,3487366,3591436,3674700
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),10815,15950,24596,24223,24223,24223
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,8,Kalk,28 = Jahresergebnis,3054072,3217457,3291620,3511589,3615659,3698924
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,02 - Zuwendungen und allg. Umlagen,0,-2500,-2500,-2500,-2500,-2500
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,04 - öffentl.rechtl. Leistungsentgelte,-1907,-118700,-118700,-118700,-118700,-118700
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,05 - privatrechtl. Leistungsentgelte,-17,0,0,0,0,0
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,06 - Kostenerstattungen und Umlagen,-19803,-21100,-21100,-21100,-21100,-21100
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,07 - sonstige ordentliche Erträge,-5264,-35900,-35300,-35300,-35300,-35300
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,10 = ordentliche Erträge,-26992,-178200,-177600,-177600,-177600,-177600
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,11 - Personalaufwendungen,3196056,3456298,3372073,3697973,3849099,3969261
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,13 - Aufwendungen für Sach- und Dienstleistungen,1483949,1488440,1720560,1720560,1720560,1720560
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,14 - Bilanzielle Abschreibungen,317,162,444,444,444,444
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,16 - sonstige ordentl. Aufwendungen,71199,69583,77094,77094,77094,77094
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,17 = ordentliche Aufwendungen,4751521,5014483,5170171,5496071,5647197,5767359
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),4724530,4836283,4992571,5318471,5469597,5589759
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),4724530,4836283,4992571,5318471,5469597,5589759
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),4724530,4836283,4992571,5318471,5469597,5589759
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),14078,20110,34090,33561,33561,33561
03,Schulträgeraufgaben,0301,Schulträgeraufgaben,9,Mühlheim,28 = Jahresergebnis,4738608,4856393,5026661,5352031,5503157,5623320
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,11 - Personalaufwendungen,32064,23568,22665,24939,26488,27928
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,13 - Aufwendungen für Sach- und Dienstleistungen,259,0,0,0,0,0
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,15 - Transferaufwendungen,20588,12688,12688,9888,9888,9888
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,16 - sonstige ordentl. Aufwendungen,4261,4771,4428,4428,4428,4428
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,17 = ordentliche Aufwendungen,57172,41028,39781,39255,40805,42244
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),57172,41028,39781,39255,40805,42244
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,22 = ordentliches Jahresergebnis (18 und 21),57172,41028,39781,39255,40805,42244
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),57172,41028,39781,39255,40805,42244
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),362,445,445,445,445,445
04,Kultur und Wissenschaft,0416,Kulturförderung,1,Innenstadt,28 = Jahresergebnis,57534,41473,40226,39700,41250,42689
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,11 - Personalaufwendungen,2695,2534,2359,2605,2729,2831
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,13 - Aufwendungen für Sach- und Dienstleistungen,1,0,0,0,0,0
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,15 - Transferaufwendungen,9600,15213,15213,6213,6213,6213
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,16 - sonstige ordentl. Aufwendungen,432,475,441,441,441,441
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,17 = ordentliche Aufwendungen,12729,18222,18012,9259,9383,9484
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),12729,18222,18012,9259,9383,9484
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,22 = ordentliches Jahresergebnis (18 und 21),12729,18222,18012,9259,9383,9484
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),12729,18222,18012,9259,9383,9484
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),31,44,44,44,44,44
04,Kultur und Wissenschaft,0416,Kulturförderung,2,Rodenkirchen,28 = Jahresergebnis,12759,18266,18057,9303,9427,9529
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,03 - sonstige Transfererträge,-500,0,0,0,0,0
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,10 = ordentliche Erträge,-500,0,0,0,0,0
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,11 - Personalaufwendungen,15879,8430,11620,12726,13583,14410
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,13 - Aufwendungen für Sach- und Dienstleistungen,2,0,0,0,0,0
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,15 - Transferaufwendungen,31300,16650,16650,9450,9450,9450
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,16 - sonstige ordentl. Aufwendungen,1187,1342,1246,1246,1246,1246
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,17 = ordentliche Aufwendungen,48368,26422,29515,23422,24279,25105
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),47868,26422,29515,23422,24279,25105
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,22 = ordentliches Jahresergebnis (18 und 21),47868,26422,29515,23422,24279,25105
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),47868,26422,29515,23422,24279,25105
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),102,125,125,125,125,125
04,Kultur und Wissenschaft,0416,Kulturförderung,3,Lindenthal,28 = Jahresergebnis,47970,26547,29641,23547,24404,25230
04,Kultur und Wissenschaft,0416,Kulturförderung,4,Ehrenfeld,11 - Personalaufwendungen,25437,8777,18235,19984,21368,22711
04,Kultur und Wissenschaft,0416,Kulturförderung,4,Ehrenfeld,15 - Transferaufwendungen,14300,18550,18550,9450,9450,9450
