Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
04;Kultur und Wissenschaft;0407;Museum Schnütgen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1401897;-1158525;-1313533;-1384705;-1420738;-1450197
04;Kultur und Wissenschaft;0407;Museum Schnütgen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);39208;15664;38648;38648;38648;38648
04;Kultur und Wissenschaft;0407;Museum Schnütgen;28 = Jahresergebnis;-1441106;-1174189;-1352181;-1423353;-1459386;-1488845
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;02 - Zuwendungen und allg. Umlagen;136834;97508;97508;97508;97508;97508
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;03 - sonstige Transfererträge;0;100;100;100;100;100
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;05 - privatrechtl. Leistungsentgelte;144790;127700;125500;126000;126000;126000
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;06 - Kostenerstattungen und Umlagen;1000;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;07 - sonstige ordentliche Erträge;9792;4600;4600;4600;4600;4600
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;10 = ordentliche Erträge;292415;229908;227708;228208;228208;228208
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;11 - Personalaufwendungen;1077592;1219143;1197683;1319857;1375947;1420043
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;13 - Aufwendungen für Sach- und Dienstleistungen;362127;355689;357802;354714;354802;354802
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;14 - Bilanzielle Abschreibungen;142551;139148;145562;143657;135625;135494
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;16 - sonstige ordentl. Aufwendungen;278161;253111;245232;248232;248232;248232
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;17 = ordentliche Aufwendungen;1860431;1967091;1946280;2066461;2114607;2158571
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-1568015;-1737184;-1718572;-1838253;-1886399;-1930363
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;22 = ordentliches Jahresergebnis (18 und 21);-1568015;-1737184;-1718572;-1838253;-1886399;-1930363
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1568015;-1737184;-1718572;-1838253;-1886399;-1930363
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);155511;133567;165407;165407;165407;165407
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;28 = Jahresergebnis;-1723527;-1870751;-1883979;-2003660;-2051806;-2095770
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;02 - Zuwendungen und allg. Umlagen;155169;49426;86826;86826;86826;2192
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;05 - privatrechtl. Leistungsentgelte;148555;93000;120000;125000;130000;133000
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;06 - Kostenerstattungen und Umlagen;872;1000;1000;1000;1000;1000
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;07 - sonstige ordentliche Erträge;2272;200;6000;6500;7000;7000
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;10 = ordentliche Erträge;306867;143626;213826;219326;224826;143192
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;11 - Personalaufwendungen;1622008;1546013;599259;666369;717990;699964
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;13 - Aufwendungen für Sach- und Dienstleistungen;376211;269268;267143;282063;303675;283175
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;14 - Bilanzielle Abschreibungen;39415;55579;56102;55847;49094;44488
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;16 - sonstige ordentl. Aufwendungen;436460;393031;442215;448510;451510;453510
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;17 = ordentliche Aufwendungen;2474094;2263890;1364719;1452789;1522269;1481137
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-2167227;-2120264;-1150893;-1233463;-1297443;-1337945
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;22 = ordentliches Jahresergebnis (18 und 21);-2167227;-2120264;-1150893;-1233463;-1297443;-1337945
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-2167227;-2120264;-1150893;-1233463;-1297443;-1337945
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);174656;150091;157061;157061;157061;157061
04;Kultur und Wissenschaft;0409;Kunst- und Museumsbibliothek / Rheinisches Bildarchiv;28 = Jahresergebnis;-2341884;-2270355;-1307953;-1390523;-1454503;-1495006
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;02 - Zuwendungen und allg. Umlagen;199502;37500;37750;37729;400;400
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;05 - privatrechtl. Leistungsentgelte;104708;46800;78150;79800;79800;79800
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;07 - sonstige ordentliche Erträge;2489;100;100;100;100;100
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;10 = ordentliche Erträge;306699;84400;116000;117629;80300;80300
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;11 - Personalaufwendungen;798977;850769;853670;932928;938511;971020
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;13 - Aufwendungen für Sach- und Dienstleistungen;347744;224768;247224;247224;240224;240224
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;14 - Bilanzielle Abschreibungen;36185;30444;34210;43312;45551;49411
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;15 - Transferaufwendungen;157454;125638;125638;125638;125638;25625
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;16 - sonstige ordentl. Aufwendungen;536968;595143;601900;601900;601900;601900
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;17 = ordentliche Aufwendungen;1877329;1826762;1862642;1951003;1951823;1888179
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-1570630;-1742362;-1746643;-1833374;-1871523;-1807879
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;22 = ordentliches Jahresergebnis (18 und 21);-1570630;-1742362;-1746643;-1833374;-1871523;-1807879
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1570630;-1742362;-1746643;-1833374;-1871523;-1807879
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);56307;38243;62072;62072;62072;62072
04;Kultur und Wissenschaft;0410;NS-Dokumentationszentrum;28 = Jahresergebnis;-1626936;-1780605;-1808714;-1895445;-1933595;-1869951
04;Kultur und Wissenschaft;0411;Museumsdienst;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;02 - Zuwendungen und allg. Umlagen;27837;100;1490;333;262;132
04;Kultur und Wissenschaft;0411;Museumsdienst;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;05 - privatrechtl. Leistungsentgelte;285390;303200;402300;402300;402300;402300
04;Kultur und Wissenschaft;0411;Museumsdienst;06 - Kostenerstattungen und Umlagen;122755;128500;143600;108600;100200;100200
04;Kultur und Wissenschaft;0411;Museumsdienst;07 - sonstige ordentliche Erträge;201;15200;15200;15200;15200;15200
04;Kultur und Wissenschaft;0411;Museumsdienst;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;10 = ordentliche Erträge;436183;447000;562590;526433;517962;517832
04;Kultur und Wissenschaft;0411;Museumsdienst;11 - Personalaufwendungen;999658;1054420;953664;1050939;1093553;1126193
04;Kultur und Wissenschaft;0411;Museumsdienst;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;13 - Aufwendungen für Sach- und Dienstleistungen;262818;239629;327950;327950;327950;327950
04;Kultur und Wissenschaft;0411;Museumsdienst;14 - Bilanzielle Abschreibungen;18317;10201;22043;18004;15958;15784
04;Kultur und Wissenschaft;0411;Museumsdienst;15 - Transferaufwendungen;240;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;16 - sonstige ordentl. Aufwendungen;207655;171458;193484;193484;193484;193484
04;Kultur und Wissenschaft;0411;Museumsdienst;17 = ordentliche Aufwendungen;1488688;1475708;1497141;1590377;1630945;1663411
04;Kultur und Wissenschaft;0411;Museumsdienst;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-1052505;-1028708;-934551;-1063944;-1112983;-1145579
04;Kultur und Wissenschaft;0411;Museumsdienst;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;22 = ordentliches Jahresergebnis (18 und 21);-1052505;-1028708;-934551;-1063944;-1112983;-1145579
04;Kultur und Wissenschaft;0411;Museumsdienst;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0411;Museumsdienst;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1052505;-1028708;-934551;-1063944;-1112983;-1145579
04;Kultur und Wissenschaft;0411;Museumsdienst;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);53264;19242;58956;58956;58956;58956
04;Kultur und Wissenschaft;0411;Museumsdienst;28 = Jahresergebnis;-1105769;-1047950;-993507;-1122900;-1171939;-1204536
04;Kultur und Wissenschaft;0412;Historisches Archiv;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;02 - Zuwendungen und allg. Umlagen;411516;300000;112000;112000;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;05 - privatrechtl. Leistungsentgelte;21993;20500;13700;14200;14200;14200
04;Kultur und Wissenschaft;0412;Historisches Archiv;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;07 - sonstige ordentliche Erträge;5105;800;800;800;800;800
04;Kultur und Wissenschaft;0412;Historisches Archiv;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;10 = ordentliche Erträge;438615;321300;126500;127000;15000;15000
04;Kultur und Wissenschaft;0412;Historisches Archiv;11 - Personalaufwendungen;3343315;3149936;3731163;4101266;4200725;4403123
04;Kultur und Wissenschaft;0412;Historisches Archiv;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;13 - Aufwendungen für Sach- und Dienstleistungen;4606487;3054680;984700;787300;11462000;12444100
04;Kultur und Wissenschaft;0412;Historisches Archiv;14 - Bilanzielle Abschreibungen;95935;411231;323119;356298;400816;512412
04;Kultur und Wissenschaft;0412;Historisches Archiv;15 - Transferaufwendungen;3009150;17500;79100;18400;19100;18400
04;Kultur und Wissenschaft;0412;Historisches Archiv;16 - sonstige ordentl. Aufwendungen;18248265;2416490;1309862;1306962;3925062;3982962
04;Kultur und Wissenschaft;0412;Historisches Archiv;17 = ordentliche Aufwendungen;29303152;9049837;6427944;6570227;20007702;21360997
04;Kultur und Wissenschaft;0412;Historisches Archiv;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-28864537;-8728537;-6301444;-6443227;-19992702;-21345997
04;Kultur und Wissenschaft;0412;Historisches Archiv;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;22 = ordentliches Jahresergebnis (18 und 21);-28864537;-8728537;-6301444;-6443227;-19992702;-21345997
04;Kultur und Wissenschaft;0412;Historisches Archiv;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0412;Historisches Archiv;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-28864537;-8728537;-6301444;-6443227;-19992702;-21345997
04;Kultur und Wissenschaft;0412;Historisches Archiv;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);251762;111860;237209;237209;237209;237209
04;Kultur und Wissenschaft;0412;Historisches Archiv;28 = Jahresergebnis;-29116299;-8840396;-6538653;-6680435;-20229911;-21583206
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;02 - Zuwendungen und allg. Umlagen;32574;179898;60998;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;05 - privatrechtl. Leistungsentgelte;86269;5000;87900;95800;95800;95800
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;07 - sonstige ordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;08 - aktivierte Eigenleistungen;0;400000;300000;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;10 = ordentliche Erträge;118843;584898;448898;95800;95800;95800
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;11 - Personalaufwendungen;468198;669521;294980;324840;343265;359745
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;13 - Aufwendungen für Sach- und Dienstleistungen;283786;725977;732258;165025;165025;138225
04;Kultur und Wissenschaft;0413;Archäologische Zone und Jüdisches Museum;14 - Bilanzielle Abschreibungen;11313;44732;20866;33711;38166;36789
