Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
04;Kultur und Wissenschaft;0402;Museum Ludwig;22 = ordentliches Jahresergebnis (18 und 21);-8.779.408;-6.589.368;-8.237.258;-8.477.128;-8.622.789;-8.744.195
04;Kultur und Wissenschaft;0402;Museum Ludwig;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0402;Museum Ludwig;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0402;Museum Ludwig;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0402;Museum Ludwig;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-8.779.408;-6.589.368;-8.237.258;-8.477.128;-8.622.789;-8.744.195
04;Kultur und Wissenschaft;0402;Museum Ludwig;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);331.795;333.093;348.189;348.189;348.189;348.189
04;Kultur und Wissenschaft;0402;Museum Ludwig;28 = Jahresergebnis;-9.111.203;-6.922.461;-8.585.447;-8.825.317;-8.970.979;-9.092.384
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;02 - Zuwendungen und allg. Umlagen;584.339;184.639;184.639;184.639;184.639;184.639
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;05 - privatrechtl. Leistungsentgelte;738.882;699.000;639.950;374.800;374.800;374.800
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;07 - sonstige ordentliche Erträge;22.803;400;400;400;400;400
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;10 = ordentliche Erträge;1.346.024;884.039;824.989;559.839;559.839;559.839
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;11 - Personalaufwendungen;924.645;960.034;1.009.255;1.108.795;1.155.262;1.192.229
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;13 - Aufwendungen für Sach- und Dienstleistungen;1.543.992;1.041.377;1.092.189;1.142.189;1.142.189;1.142.189
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;14 - Bilanzielle Abschreibungen;353.080;382.211;391.825;391.028;391.644;392.209
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;16 - sonstige ordentl. Aufwendungen;355.761;206.139;266.557;216.557;216.557;216.557
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;17 = ordentliche Aufwendungen;3.177.478;2.589.761;2.759.826;2.858.569;2.905.652;2.943.184
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-1.831.454;-1.705.722;-1.934.837;-2.298.730;-2.345.813;-2.383.345
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;22 = ordentliches Jahresergebnis (18 und 21);-1.831.454;-1.705.722;-1.934.837;-2.298.730;-2.345.813;-2.383.345
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1.831.454;-1.705.722;-1.934.837;-2.298.730;-2.345.813;-2.383.345
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);254.050;199.258;234.164;234.164;234.164;234.164
04;Kultur und Wissenschaft;0403;Römisch-Germanisches Museum;28 = Jahresergebnis;-2.085.505;-1.904.980;-2.169.001;-2.532.894;-2.579.977;-2.617.509
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;02 - Zuwendungen und allg. Umlagen;571.445;226.489;86.261;86.261;86.261;86.221
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;03 - sonstige Transfererträge;0;100;100;100;100;100
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;05 - privatrechtl. Leistungsentgelte;210.542;400.300;565.200;593.800;593.800;593.800
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;06 - Kostenerstattungen und Umlagen;13.514;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;07 - sonstige ordentliche Erträge;13.449;400;400;400;400;400
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;10 = ordentliche Erträge;808.949;627.289;651.961;680.561;680.561;680.521
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;11 - Personalaufwendungen;1.161.365;1.216.474;1.263.900;1.388.933;1.448.245;1.495.778
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;13 - Aufwendungen für Sach- und Dienstleistungen;3.357.887;5.235.467;5.024.637;3.324.637;3.324.637;3.324.637
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;14 - Bilanzielle Abschreibungen;397.626;915.750;1.091.492;1.087.972;1.075.992;1.045.215
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;16 - sonstige ordentl. Aufwendungen;313.698;236.336;173.530;173.530;173.530;173.530
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;17 = ordentliche Aufwendungen;5.230.577;7.604.027;7.553.560;5.975.073;6.022.405;6.039.161
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-4.421.627;-6.976.737;-6.901.599;-5.294.512;-5.341.844;-5.358.640
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;22 = ordentliches Jahresergebnis (18 und 21);-4.421.627;-6.976.737;-6.901.599;-5.294.512;-5.341.844;-5.358.640
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-4.421.627;-6.976.737;-6.901.599;-5.294.512;-5.341.844;-5.358.640
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);312.091;126.907;251.632;251.632;251.632;251.632
04;Kultur und Wissenschaft;0404;Rautenstrauch-Joest-Museum;28 = Jahresergebnis;-4.733.718;-7.103.644;-7.153.231;-5.546.144;-5.593.476;-5.610.272
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;02 - Zuwendungen und allg. Umlagen;66.883;62.912;31.869;31.619;28.869;28.869
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;03 - sonstige Transfererträge;0;100;100;100;100;100
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;05 - privatrechtl. Leistungsentgelte;171.098;194.700;161.100;240.900;240.900;240.900
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;07 - sonstige ordentliche Erträge;13.979;300;300;300;300;300
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;10 = ordentliche Erträge;251.960;258.012;193.369;272.919;270.169;270.169
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;11 - Personalaufwendungen;884.825;819.035;851.833;936.753;976.114;1.007.278
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;13 - Aufwendungen für Sach- und Dienstleistungen;1.058.228;913.398;940.689;894.689;894.689;894.689
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;14 - Bilanzielle Abschreibungen;459.217;476.414;464.689;486.728;484.164;484.875
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;16 - sonstige ordentl. Aufwendungen;239.619;50.674;119.847;119.847;119.847;119.847
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;17 = ordentliche Aufwendungen;2.641.888;2.259.520;2.377.058;2.438.018;2.474.814;2.506.689
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-2.389.928;-2.001.509;-2.183.689;-2.165.099;-2.204.645;-2.236.520
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;22 = ordentliches Jahresergebnis (18 und 21);-2.389.928;-2.001.509;-2.183.689;-2.165.099;-2.204.645;-2.236.520
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-2.389.928;-2.001.509;-2.183.689;-2.165.099;-2.204.645;-2.236.520
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);148.295;144.112;153.360;153.360;153.360;153.360
04;Kultur und Wissenschaft;0405;Museum für Angewandte Kunst;28 = Jahresergebnis;-2.538.223;-2.145.621;-2.337.049;-2.318.459;-2.358.005;-2.389.880
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;02 - Zuwendungen und allg. Umlagen;319.545;139.845;139.845;139.845;139.845;139.845
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;03 - sonstige Transfererträge;0;100;100;100;100;100
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;05 - privatrechtl. Leistungsentgelte;485.512;240.300;249.650;251.500;251.500;251.500
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;06 - Kostenerstattungen und Umlagen;300;5.000;5.000;5.000;5.000;5.000
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;07 - sonstige ordentliche Erträge;23.192;4.900;4.900;4.900;4.900;4.900
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;10 = ordentliche Erträge;828.549;390.145;399.495;401.345;401.345;401.345
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;11 - Personalaufwendungen;727.103;686.370;709.627;779.304;812.579;839.338
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;13 - Aufwendungen für Sach- und Dienstleistungen;753.426;447.536;636.170;636.170;636.170;636.170
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;14 - Bilanzielle Abschreibungen;220.561;229.636;228.927;229.904;230.221;231.366
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;16 - sonstige ordentl. Aufwendungen;409.211;243.132;99.581;99.581;99.581;99.581
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;17 = ordentliche Aufwendungen;2.110.301;1.606.674;1.674.305;1.744.960;1.778.551;1.806.456
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-1.281.752;-1.216.529;-1.274.810;-1.343.615;-1.377.206;-1.405.111
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;22 = ordentliches Jahresergebnis (18 und 21);-1.281.752;-1.216.529;-1.274.810;-1.343.615;-1.377.206;-1.405.111
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1.281.752;-1.216.529;-1.274.810;-1.343.615;-1.377.206;-1.405.111
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);79.626;72.673;84.680;84.680;84.680;84.680
04;Kultur und Wissenschaft;0406;Museum für Ostasiatische Kunst;28 = Jahresergebnis;-1.361.378;-1.289.203;-1.359.490;-1.428.294;-1.461.886;-1.489.790
04;Kultur und Wissenschaft;0407;Museum Schnütgen;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;02 - Zuwendungen und allg. Umlagen;43.328;300;31.256;6.256;6.256;6.256
04;Kultur und Wissenschaft;0407;Museum Schnütgen;03 - sonstige Transfererträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;05 - privatrechtl. Leistungsentgelte;21.365;122.900;353.500;196.900;196.900;196.900
04;Kultur und Wissenschaft;0407;Museum Schnütgen;06 - Kostenerstattungen und Umlagen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;07 - sonstige ordentliche Erträge;12.364;3.600;3.600;3.600;3.600;3.600
04;Kultur und Wissenschaft;0407;Museum Schnütgen;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;10 = ordentliche Erträge;77.057;126.800;388.356;206.756;206.756;206.756
04;Kultur und Wissenschaft;0407;Museum Schnütgen;11 - Personalaufwendungen;576.843;681.517;762.462;838.020;873.252;901.225
04;Kultur und Wissenschaft;0407;Museum Schnütgen;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;13 - Aufwendungen für Sach- und Dienstleistungen;613.797;462.990;725.701;538.201;538.201;538.201
04;Kultur und Wissenschaft;0407;Museum Schnütgen;14 - Bilanzielle Abschreibungen;48.910;38.311;98.495;100.009;100.810;102.296
04;Kultur und Wissenschaft;0407;Museum Schnütgen;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;16 - sonstige ordentl. Aufwendungen;239.404;102.506;115.231;115.231;115.231;115.231
04;Kultur und Wissenschaft;0407;Museum Schnütgen;17 = ordentliche Aufwendungen;1.478.954;1.285.325;1.701.889;1.591.461;1.627.494;1.656.953
04;Kultur und Wissenschaft;0407;Museum Schnütgen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-1.401.897;-1.158.525;-1.313.533;-1.384.705;-1.420.738;-1.450.197
04;Kultur und Wissenschaft;0407;Museum Schnütgen;19 - Finanzerträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;22 = ordentliches Jahresergebnis (18 und 21);-1.401.897;-1.158.525;-1.313.533;-1.384.705;-1.420.738;-1.450.197
04;Kultur und Wissenschaft;0407;Museum Schnütgen;23 - außerordentliche Erträge;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
04;Kultur und Wissenschaft;0407;Museum Schnütgen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-1.401.897;-1.158.525;-1.313.533;-1.384.705;-1.420.738;-1.450.197
04;Kultur und Wissenschaft;0407;Museum Schnütgen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);39.208;15.664;38.648;38.648;38.648;38.648
04;Kultur und Wissenschaft;0407;Museum Schnütgen;28 = Jahresergebnis;-1.441.106;-1.174.189;-1.352.181;-1.423.353;-1.459.386;-1.488.845
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;02 - Zuwendungen und allg. Umlagen;136.834;97.508;97.508;97.508;97.508;97.508
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;03 - sonstige Transfererträge;0;100;100;100;100;100
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;05 - privatrechtl. Leistungsentgelte;144.790;127.700;125.500;126.000;126.000;126.000
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;06 - Kostenerstattungen und Umlagen;1.000;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;07 - sonstige ordentliche Erträge;9.792;4.600;4.600;4.600;4.600;4.600
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;09 - Bestandsveränderungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;10 = ordentliche Erträge;292.415;229.908;227.708;228.208;228.208;228.208
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;11 - Personalaufwendungen;1.077.592;1.219.143;1.197.683;1.319.857;1.375.947;1.420.043
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;12 - Versorgungsaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;13 - Aufwendungen für Sach- und Dienstleistungen;362.127;355.689;357.802;354.714;354.802;354.802
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;14 - Bilanzielle Abschreibungen;142.551;139.148;145.562;143.657;135.625;135.494
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;15 - Transferaufwendungen;0;0;0;0;0;0
04;Kultur und Wissenschaft;0408;Kölnisches Stadtmuseum;16 - sonstige ordentl. Aufwendungen;278.161;253.111;245.232;248.232;248.232;248.232
